constraint_ready,entity_ready,fraction,query_score,ready,relation_score,request_index,source,step,text
True,True,0.6206896551724138,0.75,True,0.5,13,dllm,18,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: """
True,True,0.6551724137931034,0.75,True,0.5,13,dllm,19,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""ubernetes"
True,True,0.6896551724137931,0.75,True,0.5,13,dllm,20,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"
True,True,0.7241379310344828,0.75,True,0.5,13,dllm,21,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"
True,True,0.7586206896551724,0.75,True,0.5,13,dllm,22,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"
True,True,0.7931034482758621,0.75,True,0.5,13,dllm,23,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"
True,True,0.8275862068965517,0.75,True,0.5,13,dllm,24,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"
True,True,0.8620689655172413,0.75,True,0.5,13,dllm,25,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"
True,True,0.896551724137931,0.75,True,0.5,13,dllm,26,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"
True,True,0.9310344827586207,0.75,True,0.5,13,dllm,27,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"""
True,True,0.9655172413793104,0.75,True,0.5,13,dllm,28,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"""
True,True,1.0,0.75,True,0.5,13,dllm,29,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"""
False,False,0.0,0.0,False,0.0,13,ar_prefix,0,
False,False,0.034482758620689655,0.0,False,0.0,13,ar_prefix,1,QUERY
False,False,0.06896551724137931,0.0,False,0.0,13,ar_prefix,2,"QUERY: ""c"
False,False,0.10344827586206896,0.0,False,0.0,13,ar_prefix,3,"QUERY: ""compa"
True,False,0.13793103448275862,0.25,False,0.0,13,ar_prefix,4,"QUERY: ""company t"
True,False,0.1724137931034483,0.25,False,0.0,13,ar_prefix,5,"QUERY: ""company that d"
True,False,0.20689655172413793,0.25,False,0.0,13,ar_prefix,6,"QUERY: ""company that devel"
True,False,0.2413793103448276,0.5,False,0.5,13,ar_prefix,7,"QUERY: ""company that developed"
True,False,0.27586206896551724,0.5,False,0.5,13,ar_prefix,8,"QUERY: ""company that developed Kub"
True,False,0.3103448275862069,0.5,False,0.5,13,ar_prefix,9,"QUERY: ""company that developed Kuberne"
True,True,0.3448275862068966,0.75,True,0.5,13,ar_prefix,10,"QUERY: ""company that developed Kubernetes""
"
True,True,0.3793103448275862,0.75,True,0.5,13,ar_prefix,11,"QUERY: ""company that developed Kubernetes""
ENTI"
True,True,0.41379310344827586,0.75,True,0.5,13,ar_prefix,12,"QUERY: ""company that developed Kubernetes""
ENTITIES"
True,True,0.4482758620689655,0.75,True,0.5,13,ar_prefix,13,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""c"
True,True,0.4827586206896552,0.75,True,0.5,13,ar_prefix,14,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""compa"
True,True,0.5172413793103449,0.75,True,0.5,13,ar_prefix,15,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, K"
True,True,0.5517241379310345,0.75,True,0.5,13,ar_prefix,16,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kuber"
True,True,0.5862068965517241,0.75,True,0.5,13,ar_prefix,17,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernete"
True,True,0.6206896551724138,0.75,True,0.5,13,ar_prefix,18,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
R"
True,True,0.6551724137931034,0.75,True,0.5,13,ar_prefix,19,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELAT"
True,True,0.6896551724137931,0.75,True,0.5,13,ar_prefix,20,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: "
True,True,0.7241379310344828,0.75,True,0.5,13,ar_prefix,21,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""dev"
True,True,0.7586206896551724,0.75,True,0.5,13,ar_prefix,22,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""develop"
True,True,0.7931034482758621,0.75,True,0.5,13,ar_prefix,23,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
"
True,True,0.8275862068965517,0.75,True,0.5,13,ar_prefix,24,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONS"
True,True,0.8620689655172413,0.75,True,0.5,13,ar_prefix,25,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAIN"
True,True,0.896551724137931,0.75,True,0.5,13,ar_prefix,26,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: "
True,True,0.9310344827586207,0.75,True,0.5,13,ar_prefix,27,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kub"
True,True,0.9655172413793104,0.75,True,0.5,13,ar_prefix,28,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kuberne"
True,True,1.0,0.75,True,0.5,13,ar_prefix,29,"QUERY: ""company that developed Kubernetes""
ENTITIES: ""company, Kubernetes""
RELATION: ""developed""
CONSTRAINTS: ""Kubernetes"""
False,False,0.0,0.0,False,0.0,14,dllm,0,
False,False,0.047619047619047616,0.0,False,0.0,14,dllm,1,QUERY:
False,False,0.09523809523809523,0.16666666666666666,False,0.3333333333333333,14,dllm,2,QUERY: cache
False,False,0.14285714285714285,0.3333333333333333,False,0.6666666666666666,14,dllm,3,QUERY: cache replacement
False,False,0.19047619047619047,0.5,False,1.0,14,dllm,4,QUERY: cache replacement policy
False,False,0.23809523809523808,0.5,False,1.0,14,dllm,5,QUERY: What cache replacement policy
False,False,0.2857142857142857,0.5,False,1.0,14,dllm,6,QUERY: What is the cache replacement policy
False,False,0.3333333333333333,0.5,False,1.0,14,dllm,7,"QUERY: What is the cache replacement policy
"
False,True,0.38095238095238093,0.6666666666666666,False,1.0,14,dllm,8,"QUERY: What is the cache replacement policy in Redis?
ENTITIES:"
False,True,0.42857142857142855,0.6666666666666666,False,1.0,14,dllm,9,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: policy"
False,True,0.47619047619047616,0.6666666666666666,False,1.0,14,dllm,10,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy"
False,True,0.5238095238095238,0.6666666666666666,False,1.0,14,dllm,11,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policyREL"
False,True,0.5714285714285714,0.6666666666666666,False,1.0,14,dllm,12,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION:"
False,True,0.6190476190476191,0.6666666666666666,False,1.0,14,dllm,13,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION:
"
False,True,0.6666666666666666,0.6666666666666666,False,1.0,14,dllm,14,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION:
CONSTRAINTS:"
False,True,0.7142857142857143,0.6666666666666666,False,1.0,14,dllm,15,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is
CONSTRAINTS:"
False,True,0.7619047619047619,0.6666666666666666,False,1.0,14,dllm,16,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is
CONSTRAINTS: based"
False,True,0.8095238095238095,0.6666666666666666,False,1.0,14,dllm,17,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based"
True,True,0.8571428571428571,1.0,True,1.0,14,dllm,18,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on recency frequency"
True,True,0.9047619047619048,1.0,True,1.0,14,dllm,19,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on recency and frequency"
True,True,0.9523809523809523,1.0,True,1.0,14,dllm,20,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on recency and frequency"
True,True,1.0,1.0,True,1.0,14,dllm,21,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on recency and frequency"
False,False,0.0,0.0,False,0.0,14,ar_prefix,0,
False,False,0.047619047619047616,0.0,False,0.0,14,ar_prefix,1,QUERY: W
False,False,0.09523809523809523,0.0,False,0.0,14,ar_prefix,2,QUERY: What is t
False,False,0.14285714285714285,0.0,False,0.0,14,ar_prefix,3,QUERY: What is the cach
False,False,0.19047619047619047,0.16666666666666666,False,0.3333333333333333,14,ar_prefix,4,QUERY: What is the cache replac
False,False,0.23809523809523808,0.3333333333333333,False,0.6666666666666666,14,ar_prefix,5,QUERY: What is the cache replacement p
False,False,0.2857142857142857,0.5,False,1.0,14,ar_prefix,6,QUERY: What is the cache replacement policy in
False,True,0.3333333333333333,0.6666666666666666,False,1.0,14,ar_prefix,7,QUERY: What is the cache replacement policy in Redis?
False,True,0.38095238095238093,0.6666666666666666,False,1.0,14,ar_prefix,8,"QUERY: What is the cache replacement policy in Redis?
ENTITIE"
False,True,0.42857142857142855,0.6666666666666666,False,1.0,14,ar_prefix,9,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cach"
False,True,0.47619047619047616,0.6666666666666666,False,1.0,14,ar_prefix,10,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replac"
False,True,0.5238095238095238,0.6666666666666666,False,1.0,14,ar_prefix,11,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement p"
False,True,0.5714285714285714,0.6666666666666666,False,1.0,14,ar_prefix,12,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, R"
False,True,0.6190476190476191,0.6666666666666666,False,1.0,14,ar_prefix,13,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RE"
False,True,0.6666666666666666,0.6666666666666666,False,1.0,14,ar_prefix,14,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: "
False,True,0.7142857142857143,0.6666666666666666,False,1.0,14,ar_prefix,15,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is name"
False,True,0.7619047619047619,0.6666666666666666,False,1.0,14,ar_prefix,16,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTR"
False,True,0.8095238095238095,0.6666666666666666,False,1.0,14,ar_prefix,17,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: "
False,True,0.8571428571428571,0.6666666666666666,False,1.0,14,ar_prefix,18,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on"
False,True,0.9047619047619048,0.6666666666666666,False,1.0,14,ar_prefix,19,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on recenc"
False,True,0.9523809523809523,0.8333333333333334,False,1.0,14,ar_prefix,20,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on recency and fr"
True,True,1.0,1.0,True,1.0,14,ar_prefix,21,"QUERY: What is the cache replacement policy in Redis?
ENTITIES: cache replacement policy, Redis
RELATION: is named
CONSTRAINTS: based on recency and frequency"
False,False,0.0,0.0,False,0.0,15,dllm,0,
False,False,0.02631578947368421,0.0,False,0.0,15,dllm,1,QUERY:
False,False,0.05263157894736842,0.16666666666666666,False,0.0,15,dllm,2,QUERY: inference
False,False,0.07894736842105263,0.16666666666666666,False,0.0,15,dllm,3,QUERY: inference:
False,False,0.10526315789473684,0.16666666666666666,False,0.0,15,dllm,4,"QUERY: inference
ENTITIES:"
False,False,0.13157894736842105,0.16666666666666666,False,0.0,15,dllm,5,"QUERY: LL inference
ENTITIES:"
True,False,0.15789473684210525,0.3333333333333333,False,0.0,15,dllm,6,"QUERY: LLM inference
ENTITIES:"
True,False,0.18421052631578946,0.5,False,0.0,15,dllm,7,"QUERY: decoding LLM inference
ENTITIES:"
True,True,0.21052631578947367,0.8333333333333334,False,0.0,15,dllm,8,"QUERY: speculative decoding faster LLM inference
ENTITIES:"
True,True,0.23684210526315788,0.8333333333333334,False,0.0,15,dllm,9,"QUERY: speculative decoding for faster LLM inference
ENTITIES:"
True,True,0.2631578947368421,0.8333333333333334,False,0.0,15,dllm,10,"QUERY: speculative decoding for faster LLM inference
ENTITIES:,"
True,True,0.2894736842105263,1.0,False,0.3333333333333333,15,dllm,11,"QUERY: System speculative decoding for faster LLM inference
ENTITIES:,"
True,True,0.3157894736842105,1.0,False,0.3333333333333333,15,dllm,12,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:,"
True,True,0.34210526315789475,1.0,False,0.3333333333333333,15,dllm,13,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, inference"
True,True,0.3684210526315789,1.0,False,0.3333333333333333,15,dllm,14,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, decoding inferenceREL"
True,True,0.39473684210526316,1.0,False,0.3333333333333333,15,dllm,15,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, speculative decoding inference
RELATION:"
True,True,0.42105263157894735,1.0,False,0.3333333333333333,15,dllm,16,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, speculative decoding, inference
RELATION:"
True,True,0.4473684210526316,1.0,False,0.3333333333333333,15,dllm,17,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, speculative decoding, faster inference
RELATION:"
True,True,0.47368421052631576,1.0,False,0.3333333333333333,15,dllm,18,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, speculative decoding, faster LLM inference
RELATION:"
True,True,0.5,1.0,True,0.6666666666666666,15,dllm,19,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, speculative decoding, faster LLM inference
RELATION: introduced"
True,True,0.5263157894736842,1.0,True,0.6666666666666666,15,dllm,20,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, speculative decoding, faster LLM inference
RELATION: introduced
"
True,True,0.5526315789473685,1.0,True,0.6666666666666666,15,dllm,21,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES:, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINT"
True,True,0.5789473684210527,1.0,True,0.6666666666666666,15,dllm,22,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINT"
True,True,0.6052631578947368,1.0,True,0.6666666666666666,15,dllm,23,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.631578947368421,1.0,True,0.6666666666666666,15,dllm,24,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.6578947368421053,1.0,True,0.6666666666666666,15,dllm,25,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.6842105263157895,1.0,True,0.6666666666666666,15,dllm,26,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.7105263157894737,1.0,True,0.6666666666666666,15,dllm,27,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.7368421052631579,1.0,True,0.6666666666666666,15,dllm,28,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.7631578947368421,1.0,True,0.6666666666666666,15,dllm,29,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.7894736842105263,1.0,True,0.6666666666666666,15,dllm,30,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.8157894736842105,1.0,True,0.6666666666666666,15,dllm,31,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.8421052631578947,1.0,True,0.6666666666666666,15,dllm,32,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.868421052631579,1.0,True,0.6666666666666666,15,dllm,33,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.8947368421052632,1.0,True,0.6666666666666666,15,dllm,34,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.9210526315789473,1.0,True,0.6666666666666666,15,dllm,35,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS:"
True,True,0.9473684210526315,1.0,True,0.6666666666666666,15,dllm,36,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS: "
True,True,0.9736842105263158,1.0,True,0.6666666666666666,15,dllm,37,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS: "
True,True,1.0,1.0,True,0.6666666666666666,15,dllm,38,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS: "
False,False,0.0,0.0,False,0.0,15,ar_prefix,0,
False,False,0.02631578947368421,0.0,False,0.0,15,ar_prefix,1,QUERY
False,False,0.05263157894736842,0.0,False,0.0,15,ar_prefix,2,QUERY: Sy
False,False,0.07894736842105263,0.16666666666666666,False,0.3333333333333333,15,ar_prefix,3,QUERY: System 
False,False,0.10526315789473684,0.16666666666666666,False,0.3333333333333333,15,ar_prefix,4,QUERY: System intr
False,False,0.13157894736842105,0.16666666666666666,False,0.3333333333333333,15,ar_prefix,5,QUERY: System introduc
False,False,0.15789473684210525,0.16666666666666666,False,0.3333333333333333,15,ar_prefix,6,QUERY: System introducing s
False,False,0.18421052631578946,0.16666666666666666,False,0.3333333333333333,15,ar_prefix,7,QUERY: System introducing specu
False,False,0.21052631578947367,0.16666666666666666,False,0.3333333333333333,15,ar_prefix,8,QUERY: System introducing speculativ
False,False,0.23684210526315788,0.3333333333333333,False,0.3333333333333333,15,ar_prefix,9,QUERY: System introducing speculative de
False,False,0.2631578947368421,0.3333333333333333,False,0.3333333333333333,15,ar_prefix,10,QUERY: System introducing speculative decodi
False,True,0.2894736842105263,0.5,False,0.3333333333333333,15,ar_prefix,11,QUERY: System introducing speculative decoding fo
False,True,0.3157894736842105,0.5,False,0.3333333333333333,15,ar_prefix,12,QUERY: System introducing speculative decoding for fa
False,True,0.34210526315789475,0.6666666666666666,False,0.3333333333333333,15,ar_prefix,13,QUERY: System introducing speculative decoding for faster 
False,True,0.3684210526315789,0.8333333333333334,False,0.3333333333333333,15,ar_prefix,14,QUERY: System introducing speculative decoding for faster LLM 
False,True,0.39473684210526316,0.8333333333333334,False,0.3333333333333333,15,ar_prefix,15,QUERY: System introducing speculative decoding for faster LLM infe
True,True,0.42105263157894735,1.0,False,0.3333333333333333,15,ar_prefix,16,QUERY: System introducing speculative decoding for faster LLM inference
True,True,0.4473684210526316,1.0,False,0.3333333333333333,15,ar_prefix,17,"QUERY: System introducing speculative decoding for faster LLM inference
ENT"
True,True,0.47368421052631576,1.0,False,0.3333333333333333,15,ar_prefix,18,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES"
True,True,0.5,1.0,False,0.3333333333333333,15,ar_prefix,19,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: sy"
True,True,0.5263157894736842,1.0,False,0.3333333333333333,15,ar_prefix,20,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system"
True,True,0.5526315789473685,1.0,False,0.3333333333333333,15,ar_prefix,21,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, spe"
True,True,0.5789473684210527,1.0,False,0.3333333333333333,15,ar_prefix,22,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, specula"
True,True,0.6052631578947368,1.0,False,0.3333333333333333,15,ar_prefix,23,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative "
True,True,0.631578947368421,1.0,False,0.3333333333333333,15,ar_prefix,24,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative deco"
True,True,0.6578947368421053,1.0,False,0.3333333333333333,15,ar_prefix,25,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding"
True,True,0.6842105263157895,1.0,False,0.3333333333333333,15,ar_prefix,26,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, fas"
True,True,0.7105263157894737,1.0,False,0.3333333333333333,15,ar_prefix,27,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster "
True,True,0.7368421052631579,1.0,False,0.3333333333333333,15,ar_prefix,28,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM i"
True,True,0.7631578947368421,1.0,False,0.3333333333333333,15,ar_prefix,29,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM infer"
True,True,0.7894736842105263,1.0,False,0.3333333333333333,15,ar_prefix,30,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference"
True,True,0.8157894736842105,1.0,False,0.3333333333333333,15,ar_prefix,31,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELA"
True,True,0.8421052631578947,1.0,False,0.3333333333333333,15,ar_prefix,32,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION"
True,True,0.868421052631579,1.0,False,0.3333333333333333,15,ar_prefix,33,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: int"
True,True,0.8947368421052632,1.0,False,0.3333333333333333,15,ar_prefix,34,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introdu"
True,True,0.9210526315789473,1.0,True,0.6666666666666666,15,ar_prefix,35,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
"
True,True,0.9473684210526315,1.0,True,0.6666666666666666,15,ar_prefix,36,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONST"
True,True,0.9736842105263158,1.0,True,0.6666666666666666,15,ar_prefix,37,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAIN"
True,True,1.0,1.0,True,0.6666666666666666,15,ar_prefix,38,"QUERY: System introducing speculative decoding for faster LLM inference
ENTITIES: system, speculative decoding, faster LLM inference
RELATION: introduced
CONSTRAINTS: "
False,False,0.0,0.0,False,0.0,16,dllm,0,
False,False,0.045454545454545456,0.0,False,0.0,16,dllm,1,QUERY:
False,False,0.09090909090909091,0.0,False,0.0,16,dllm,2,QUERY: R
False,True,0.13636363636363635,0.2,False,0.0,16,dllm,3,QUERY: RAG
False,True,0.18181818181818182,0.2,False,0.0,16,dllm,4,QUERY: RAG in
False,True,0.22727272727272727,0.4,False,0.0,16,dllm,5,QUERY: RAG in language
True,True,0.2727272727272727,0.6,False,0.0,16,dllm,6,QUERY: RAG in language model
True,True,0.3181818181818182,0.4,False,0.0,16,dllm,7,QUERY: RAG in language modelENTITIES:
True,True,0.36363636363636365,0.8,False,0.0,16,dllm,8,"QUERY: RAG in language model systems
ENTITIES: RAG"
True,True,0.4090909090909091,0.8,False,0.0,16,dllm,9,"QUERY: RAG in language model systems
ENTITIES: RAG,"
True,True,0.45454545454545453,0.8,False,0.0,16,dllm,10,"QUERY: RAG in language model systems
ENTITIES: RAG, model"
True,True,0.5,0.8,False,0.0,16,dllm,11,"QUERY: RAG in language model systems
ENTITIES: RAG, language modelREL"
True,True,0.5454545454545454,0.8,False,0.0,16,dllm,12,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION:"
True,True,0.5909090909090909,0.8,False,0.0,16,dllm,13,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION:
"
True,True,0.6363636363636364,0.8,False,0.0,16,dllm,14,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION:
CONSTRAINTS:"
True,True,0.6818181818181818,1.0,True,1.0,16,dllm,15,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION: stands
CONSTRAINTS:"
True,True,0.7272727272727273,1.0,True,1.0,16,dllm,16,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION: stands for
CONSTRAINTS:"
True,True,0.7727272727272727,1.0,True,1.0,16,dllm,17,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION: stands for
CONSTRAINTS:"
True,True,0.8181818181818182,1.0,True,1.0,16,dllm,18,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION: stands for
CONSTRAINTS:"
True,True,0.8636363636363636,1.0,True,1.0,16,dllm,19,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION: stands for
CONSTRAINTS:"
True,True,0.9090909090909091,1.0,True,1.0,16,dllm,20,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION: stands for
CONSTRAINTS:"
True,True,0.9545454545454546,1.0,True,1.0,16,dllm,21,"QUERY: RAG in language model systems
ENTITIES: RAG, language model systems
RELATION: stands for
CONSTRAINTS:"
